Station,Scenario,return_period,mean,5th_percentile,95th_percentile,lat,lon,elev
INK,SSP245,0.99,1.2356035777363257,0.9369409400856774,1.609758238259624,31.78,-103.2,859.0
BPT,SSP245,0.99,1.2499220938732925,0.9002727943168276,2.1523252113559286,29.95206,-94.02614,4.5784636
LFK,SSP245,0.99,0.954530879110783,0.7802759568118666,1.3056951830374208,31.23401,-94.75,88.0
BYY,SSP245,0.99,0.7317122557705013,0.5140694959810749,1.22178418944062,28.97325,-95.86344,14.0
0F2,SSP245,0.99,1.125879124818734,0.8814951318391809,1.7168591846262595,33.60167,-97.77556,335.6
EDC,SSP245,0.99,1.2466035811029983,0.7060033641015676,1.7712230460428169,30.39255,-97.56213,187.5
BAZ,SSP245,0.99,1.2464738785819816,0.9563176515550894,2.0566115534924747,29.709,-98.045,195.0
LHB,SSP245,0.99,1.189261350642722,0.9217949465627154,1.6365135916219808,30.87,-96.62,87.0
HHF,SSP245,0.99,0.9055275335897718,0.5413441632654957,1.4876381531334917,35.895,-100.404,730.0
ABI,SSP245,0.99,1.2069921414990346,0.8818954111511959,1.7349743172211838,32.41063,-99.68209,544.9975
DZB,SSP245,0.99,1.2298801345238666,0.6014120716647319,1.73919799323482,30.52705,-98.35876,333.0
MFE,SSP245,0.99,1.1149010119803258,0.7788346658217816,2.3327649029353075,26.17583,-98.23861,33.0
ACT,SSP245,0.99,1.0612408680953656,0.9036368302062268,1.1935518866650177,31.61797,-97.2283,155.0
GVT,SSP245,0.99,1.0384701462588528,0.7704226327348908,1.5334940483152617,33.06784,-96.06533,163.0
GKY,SSP245,0.99,1.05100794662028,0.6824772862671089,1.5533716730183729,32.66386,-97.09428,192.0
RYW,SSP245,0.99,0.9891663261954212,0.596596285600757,1.3289279471483848,30.4967,-97.96589,375.2
MWL,SSP245,0.99,1.4382262040191225,1.0152588442408694,2.020537754044911,32.78161,-98.06018,296.0
RBO,SSP245,0.99,1.5786166322730677,0.9817602402213365,3.1356384542953863,27.77854,-97.69052,24.0
AMA,SSP245,0.99,1.1919793226296629,0.8448858290643684,2.1899550019600964,35.21936,-101.70592,1099.0
OSA,SSP245,0.99,0.7099552933337226,0.4279201243642802,1.0497646204774185,33.09556,-94.96139,111.0
ODO,SSP245,0.99,1.1426030464972416,0.9260005109584072,1.3961251288159136,31.92056,-102.38667,915.0
